Metric,Value
compression_ratio,1.0435380835380836
average,1.03964
median,1.0
std_dev,0.19512
mode,1.0
max,2.0
alpha,3
vertex_count,150
edge_probability,0.95
graph_type,unweighted
graph_seed,166579
