Metric,Value
compression_ratio,1.8611111111111112
average,1.27727
median,1.0
std_dev,0.43908
mode,1.0
max,4.0
alpha,35
vertex_count,150
edge_probability,0.1
graph_type,unweighted
graph_seed,515625
