Metric,Value
compression_ratio,2.6399026763990268
average,1.5502
median,2.0
std_dev,0.49747
mode,2.0
max,2.0
alpha,35
vertex_count,50
edge_probability,0.9
graph_type,unweighted
graph_seed,5850
