Metric,Value
compression_ratio,1.574911122397156
average,1.17247
median,1.0
std_dev,0.33332
mode,1.0
max,4.0
alpha,5
vertex_count,250
edge_probability,0.1
graph_type,unweighted
graph_seed,225555
