Metric,Value
compression_ratio,1.3534136546184738
average,1.14
median,1.0
std_dev,0.38145
mode,1.0
max,3.0
alpha,35
vertex_count,50
edge_probability,0.3
graph_type,unweighted
graph_seed,876078
