Metric,Value
compression_ratio,1.2380952380952381
average,1.12982
median,1.0
std_dev,0.35924
mode,1.0
max,3.0
alpha,5
vertex_count,20
edge_probability,0.3
graph_type,unweighted
graph_seed,335719
