Metric,Value
compression_ratio,7.340180772391125
average,1.69056
median,2.0
std_dev,0.46246
mode,2.0
max,3.0
alpha,35
vertex_count,150
edge_probability,0.8
graph_type,unweighted
graph_seed,805728
