Metric,Value
compression_ratio,2.1666666666666665
average,1.51579
median,2.0
std_dev,0.49975
mode,2.0
max,2.0
alpha,15
vertex_count,20
edge_probability,0.95
graph_type,unweighted
graph_seed,240166
