Metric,Value
compression_ratio,1.1105990783410138
average,1.06972
median,1.0
std_dev,0.24266
mode,1.0
max,5.0
alpha,7
vertex_count,100
edge_probability,0.05
graph_type,unweighted
graph_seed,110259
