Metric,Value
compression_ratio,31.431818181818183
average,1.91113
median,2.0
std_dev,0.38675
mode,2.0
max,3.0
alpha,7
vertex_count,200
edge_probability,0.9
graph_type,unweighted
graph_seed,970865
