Metric,Value
compression_ratio,1.4566473988439306
average,1.18531
median,1.0
std_dev,0.40601
mode,1.0
max,4.0
alpha,5
vertex_count,50
edge_probability,0.2
graph_type,unweighted
graph_seed,344844
