Metric,Value
compression_ratio,1.7740112994350283
average,1.26599
median,1.0
std_dev,0.47354
mode,1.0
max,3.0
alpha,7
vertex_count,50
edge_probability,0.25
graph_type,unweighted
graph_seed,952375
