Metric,Value
compression_ratio,4.875151515151515
average,1.47108
median,1.5
std_dev,0.58711
mode,1.0
max,4.0
alpha,15
vertex_count,200
edge_probability,0.2
graph_type,unweighted
graph_seed,95933
