Metric,Value
compression_ratio,6.083333333333333
average,1.76571
median,2.0
std_dev,0.7713
mode,1.0
max,4.0
alpha,7
vertex_count,50
edge_probability,0.6
graph_type,unweighted
graph_seed,585227
