Metric,Value
compression_ratio,1.2740740740740741
average,1.13707
median,1.0
std_dev,0.34099
mode,1.0
max,4.0
alpha,15
vertex_count,50
edge_probability,0.15
graph_type,unweighted
graph_seed,180006
