Metric,Value
compression_ratio,9.752126366950183
average,1.54754
median,1.5
std_dev,0.64685
mode,1.0
max,4.0
alpha,25
vertex_count,200
edge_probability,0.4
graph_type,unweighted
graph_seed,502163
