Metric,Value
compression_ratio,11.716565767749037
average,1.86832
median,2.0
std_dev,0.33815
mode,2.0
max,2.0
alpha,49
vertex_count,300
edge_probability,0.95
graph_type,unweighted
graph_seed,41883
