Metric,Value
compression_ratio,1.0860383261634727
average,1.02031
median,1.0
std_dev,0.14075
mode,1.0
max,3.0
alpha,3
vertex_count,150
edge_probability,0.25
graph_type,unweighted
graph_seed,585657
