Metric,Value
compression_ratio,2.117760617760618
average,1.47265
median,1.0
std_dev,0.49925
mode,1.0
max,2.0
alpha,49
vertex_count,50
edge_probability,0.9
graph_type,unweighted
graph_seed,67980
