Metric,Value
compression_ratio,11.550405561993047
average,1.54244
median,1.5
std_dev,0.58294
mode,1.0
max,3.0
alpha,15
vertex_count,200
edge_probability,0.5
graph_type,unweighted
graph_seed,648428
