Metric,Value
compression_ratio,3.8405797101449277
average,1.5951
median,1.5
std_dev,0.72092
mode,1.0
max,4.0
alpha,7
vertex_count,50
edge_probability,0.4
graph_type,unweighted
graph_seed,815075
