Metric,Value
compression_ratio,1.1881497544486255
average,1.09478
median,1.0
std_dev,0.29291
mode,1.0
max,2.0
alpha,3
vertex_count,250
edge_probability,0.6
graph_type,unweighted
graph_seed,206805
