Metric,Value
compression_ratio,4.099452554744525
average,1.68626
median,2.0
std_dev,0.46401
mode,2.0
max,2.0
alpha,49
vertex_count,100
edge_probability,0.9
graph_type,unweighted
graph_seed,81339
