Metric,Value
compression_ratio,1.0401151725147626
average,1.03666
median,1.0
std_dev,0.18791
mode,1.0
max,2.0
alpha,3
vertex_count,300
edge_probability,0.95
graph_type,unweighted
graph_seed,237462
