Metric,Value
compression_ratio,1.0879120879120878
average,1.03774
median,1.0
std_dev,0.16836
mode,1.0
max,4.0
alpha,49
vertex_count,200
edge_probability,0.05
graph_type,unweighted
graph_seed,914777
