Metric,Value
compression_ratio,24.246575342465754
average,1.91266
median,2.0
std_dev,0.28728
mode,2.0
max,3.0
alpha,7
vertex_count,150
edge_probability,0.95
graph_type,unweighted
graph_seed,378359
