Metric,Value
compression_ratio,5.407608695652174
average,1.51293
median,1.5
std_dev,0.52487
mode,1.0
max,3.0
alpha,25
vertex_count,100
edge_probability,0.6
graph_type,unweighted
graph_seed,875206
