Metric,Value
compression_ratio,1.4851485148514851
average,1.25789
median,1.0
std_dev,0.43748
mode,1.0
max,2.0
alpha,25
vertex_count,20
edge_probability,0.8
graph_type,unweighted
graph_seed,301508
