Metric,Value
compression_ratio,1.1016042780748663
average,1.06
median,1.0
std_dev,0.23877
mode,1.0
max,4.0
alpha,35
vertex_count,50
edge_probability,0.15
graph_type,unweighted
graph_seed,60643
