Metric,Value
compression_ratio,48.72831050228311
average,2.02965
median,2.0
std_dev,0.39691
mode,2.0
max,3.0
alpha,5
vertex_count,300
edge_probability,0.95
graph_type,unweighted
graph_seed,514536
