Metric,Value
compression_ratio,29.8839190628328
average,1.89651
median,2.0
std_dev,0.37434
mode,2.0
max,3.0
alpha,5
vertex_count,250
edge_probability,0.9
graph_type,unweighted
graph_seed,744679
