Metric,Value
compression_ratio,5.670487106017192
average,1.58505
median,1.5
std_dev,0.6878
mode,1.0
max,3.0
alpha,5
vertex_count,100
edge_probability,0.4
graph_type,unweighted
graph_seed,805779
