Metric,Value
compression_ratio,24.317241379310346
average,1.9898
median,2.0
std_dev,0.41058
mode,2.0
max,3.0
alpha,5
vertex_count,150
edge_probability,0.95
graph_type,unweighted
graph_seed,754263
