Metric,Value
compression_ratio,20.89187790998448
average,1.85736
median,2.0
std_dev,0.34976
mode,2.0
max,3.0
alpha,25
vertex_count,300
edge_probability,0.9
graph_type,unweighted
graph_seed,606247
