Metric,Value
compression_ratio,1.8903654485049834
average,1.28694
median,1.0
std_dev,0.44745
mode,1.0
max,4.0
alpha,25
vertex_count,150
edge_probability,0.1
graph_type,unweighted
graph_seed,596673
