Metric,Value
compression_ratio,1.3065693430656935
average,1.22105
median,1.0
std_dev,0.41496
mode,1.0
max,2.0
alpha,35
vertex_count,20
edge_probability,0.95
graph_type,unweighted
graph_seed,630556
