Metric,Value
compression_ratio,1.1807242465137202
average,1.10749
median,1.0
std_dev,0.30974
mode,1.0
max,2.0
alpha,3
vertex_count,300
edge_probability,0.7
graph_type,unweighted
graph_seed,757208
