Metric,Value
compression_ratio,5.2176470588235295
average,1.72424
median,2.0
std_dev,0.4469
mode,2.0
max,2.0
alpha,35
vertex_count,100
edge_probability,0.9
graph_type,unweighted
graph_seed,174108
