Metric,Value
compression_ratio,1.1807576996456801
average,1.10654
median,1.0
std_dev,0.30853
mode,1.0
max,2.0
alpha,3
vertex_count,250
edge_probability,0.7
graph_type,unweighted
graph_seed,468672
