Metric,Value
compression_ratio,1.1451612903225807
average,1.11316
median,1.0
std_dev,0.39615
mode,1.0
max,4.0
alpha,15
vertex_count,20
edge_probability,0.4
graph_type,unweighted
graph_seed,808528
