Metric,Value
compression_ratio,2.9904761904761905
average,1.47152
median,1.5
std_dev,0.59707
mode,1.0
max,4.0
alpha,15
vertex_count,100
edge_probability,0.2
graph_type,unweighted
graph_seed,478462
