Metric,Value
compression_ratio,10.9853515625
average,1.59381
median,1.5
std_dev,0.66444
mode,1.5
max,4.0
alpha,25
vertex_count,300
edge_probability,0.25
graph_type,unweighted
graph_seed,703229
