Metric,Value
compression_ratio,7.624338624338624
average,1.78425
median,2.0
std_dev,0.41134
mode,2.0
max,2.0
alpha,35
vertex_count,150
edge_probability,0.9
graph_type,unweighted
graph_seed,695852
