Metric,Value
compression_ratio,1.0742716156888357
average,1.06577
median,1.0
std_dev,0.24787
mode,1.0
max,2.0
alpha,3
vertex_count,250
edge_probability,0.95
graph_type,unweighted
graph_seed,897183
