Metric,Value
compression_ratio,6.937677053824363
average,1.57707
median,1.5
std_dev,0.64906
mode,1.0
max,3.0
alpha,7
vertex_count,100
edge_probability,0.5
graph_type,unweighted
graph_seed,477320
