Metric,Value
compression_ratio,22.61183261183261
average,1.77459
median,2.0
std_dev,0.58316
mode,2.0
max,3.0
alpha,5
vertex_count,300
edge_probability,0.7
graph_type,unweighted
graph_seed,374840
