Metric,Value
compression_ratio,2.2221677292790583
average,1.28637
median,1.0
std_dev,0.4065
mode,1.0
max,4.0
alpha,7
vertex_count,300
edge_probability,0.1
graph_type,unweighted
graph_seed,452325
