Metric,Value
compression_ratio,1.603448275862069
average,1.28435
median,1.0
std_dev,0.52137
mode,1.0
max,4.0
alpha,15
vertex_count,50
edge_probability,0.15
graph_type,unweighted
graph_seed,849865
