Metric,Value
compression_ratio,3.086848635235732
average,1.40421
median,1.0
std_dev,0.58605
mode,1.0
max,4.0
alpha,25
vertex_count,100
edge_probability,0.25
graph_type,unweighted
graph_seed,966304
