Metric,Value
compression_ratio,5.8465608465608465
average,1.53226
median,1.5
std_dev,0.65553
mode,1.0
max,4.0
alpha,15
vertex_count,150
edge_probability,0.3
graph_type,unweighted
graph_seed,938154
