Metric,Value
compression_ratio,2.8463219227967955
average,1.30304
median,1.0
std_dev,0.48888
mode,1.0
max,3.0
alpha,5
vertex_count,200
edge_probability,0.2
graph_type,unweighted
graph_seed,976240
