Metric,Value
compression_ratio,14.083267871170463
average,1.83693
median,2.0
std_dev,0.36943
mode,2.0
max,2.0
alpha,25
vertex_count,200
edge_probability,0.9
graph_type,unweighted
graph_seed,239952
