Metric,Value
compression_ratio,15.261631827376938
average,1.58951
median,1.5
std_dev,0.61452
mode,1.0
max,3.0
alpha,7
vertex_count,300
edge_probability,0.5
graph_type,unweighted
graph_seed,545348
