Metric,Value
compression_ratio,2.701570680628272
average,1.37878
median,1.0
std_dev,0.57053
mode,1.0
max,3.0
alpha,15
vertex_count,50
edge_probability,0.4
graph_type,unweighted
graph_seed,31225
