Metric,Value
compression_ratio,2.0066079295154187
average,1.2732
median,1.0
std_dev,0.4724
mode,1.0
max,4.0
alpha,35
vertex_count,100
edge_probability,0.2
graph_type,unweighted
graph_seed,562892
