Metric,Value
compression_ratio,2.720657276995305
average,1.59837
median,2.0
std_dev,0.49023
mode,2.0
max,2.0
alpha,35
vertex_count,50
edge_probability,0.95
graph_type,unweighted
graph_seed,557261
