Metric,Value
compression_ratio,24.559800664451828
average,1.91139
median,2.0
std_dev,0.28429
mode,2.0
max,3.0
alpha,15
vertex_count,250
edge_probability,0.95
graph_type,unweighted
graph_seed,96927
