Metric,Value
compression_ratio,1.1921993499458288
average,1.07937
median,1.0
std_dev,0.27032
mode,1.0
max,2.0
alpha,3
vertex_count,150
edge_probability,0.5
graph_type,unweighted
graph_seed,815945
