Metric,Value
compression_ratio,9.764705882352942
average,1.62741
median,1.5
std_dev,0.71008
mode,1.0
max,4.0
alpha,7
vertex_count,250
edge_probability,0.4
graph_type,unweighted
graph_seed,289790
