Metric,Value
compression_ratio,2.3624595469255665
average,1.35306
median,1.0
std_dev,0.48365
mode,1.0
max,3.0
alpha,35
vertex_count,50
edge_probability,0.6
graph_type,unweighted
graph_seed,411135
