Metric,Value
compression_ratio,4.558944281524926
average,1.40361
median,1.0
std_dev,0.57447
mode,1.0
max,4.0
alpha,5
vertex_count,250
edge_probability,0.25
graph_type,unweighted
graph_seed,311473
