Metric,Value
compression_ratio,1.0416666666666667
average,1.0564
median,1.0
std_dev,0.21785
mode,1.0
max,3.0
alpha,3
vertex_count,20
edge_probability,0.15
graph_type,unweighted
graph_seed,54429
