Metric,Value
compression_ratio,12.99499165275459
average,1.70841
median,2.0
std_dev,0.55564
mode,2.0
max,3.0
alpha,15
vertex_count,150
edge_probability,0.7
graph_type,unweighted
graph_seed,605576
