Metric,Value
compression_ratio,15.251968503937007
average,1.56789
median,1.5
std_dev,0.60078
mode,1.0
max,4.0
alpha,15
vertex_count,250
edge_probability,0.5
graph_type,unweighted
graph_seed,624209
